sample,IFNg_18,WNT,Angiogenesis,Adenosine,Auslander,Chaurio,Chemokine,Cytotoxic,Effector_T_Cell,Glycolysis,gMDSC,Huang_NRS,Hypoxia,IFNg_6,IFNg_Effector_T_Cells,Ipi_neoadjuvant,MHC_I,MHC_II,mMDSC,MYC,Ock_Immune_Sig_Score,Pan,Proliferation,Ras,Roh_Immune_Score,Rooney_Immune_Cytolytic,Stroma,TIP_Hot,TLS,LKB1_loss,buffa.score,MitoScore,SCN,CAlevel
FT-SA225647R,0.027558013108517916,-1.5162081218294512,-0.3210513107231154,0.17766562173862213,0.1287700454099357,-0.6504461222992686,0.8370106430105099,-0.2197469185861788,0.25734878868587413,1.3314704147652185,1.0999412274554738,0.6309164558615666,1.4361780749246207,0.39260245842358416,0.24408701013099737,-0.055832136838703875,0.1874510754835062,-0.06656568036454193,0.7279027830742084,0.3475020836443285,-0.09922158398489209,-0.079640257633982,0.7429638314096907,0.9430700228683456,0.16956567915260712,0.7484424306039741,-0.9639087615930503,0.47350563869729356,-0.4334164629655562,-0.3539210643457733,40,3.6013313036664267,73.37231963143928,High
FT-SA225653R,0.5634116164515983,0.15784393417758005,-0.02383684744666493,-0.011190552835019876,0.698030642904326,0.8865956331964038,0.32757748352931854,0.4146966392948891,0.2662266098960135,0.21330681800387225,0.2109290653905236,0.4485913625174503,0.2738112130031135,0.09132547420216085,0.25055648695842203,0.7053933560442367,-0.1069224912174953,0.47948135741100545,0.3502307969499123,0.22676160518054217,0.08449985031940516,-1.0561809354659015,-0.6717692299926008,0.02505153082332878,0.32084566940614434,0.5169153246212729,1.2952168705131228,0.7745458841463461,0.95943898834034,-0.28479975448532585,4,3.547827208378405,24.574446701630574,Low
FT-SA225655R,-0.7378744370308759,1.6161353135824974,0.3513559254800945,0.12334810433446065,0.34643169423484704,-0.9850653967846874,-0.26343568726618394,-1.1191937254638502,-1.0661455719751303,1.0777532677603778,0.945168152592484,0.028555298492215334,1.4739353268599786,-1.2542790811407059,-1.2120137825688384,-0.3920550060429611,0.48049540516841316,0.1427012295662435,0.5028373488047382,0.2226872989158179,-0.15519808342085714,-1.3839858294294844,-0.17089223544489984,1.270314885038223,0.144827817762307,-0.6156530702313743,0.08862968242937956,-0.19316570200113106,0.4506180203327532,0.15959476363415315,22,3.572017553800743,59.26689858672072,Low
FT-SA225656R,0.8266690432385528,0.26052324538087684,0.07037242696072166,-0.030234019140065228,0.4532036882898801,0.7744451710542801,1.1331798708866139,0.7098306764202731,1.114176187405446,0.5693815771062716,1.3684430928094056,0.595880394451304,0.5171832955554407,1.022019930286363,1.0877019231878304,0.6605426084363561,0.6910478680631784,0.5919226091667578,0.5681106612911334,-0.22703131556628903,0.3278385340665601,-0.18495921303576457,0.27910989327112984,0.5969638511654487,0.5725738695371795,1.2085150684875658,-0.23439369568500082,0.9097557372148422,0.08787535062937728,0.18157330569078467,18,3.561062664254131,44.60070619257892,Low
FT-SA226045R,-1.5772159689248213,-0.2146876139960514,0.2968506297317881,-0.3701300755529788,-0.9001593403607175,-1.1975095023808895,-1.4741156215821432,-1.459397309225894,-1.003209229964794,-0.5446300332405262,-0.9939542042027766,-1.3273651016702568,-0.5731602319965455,-1.4845822368119739,-0.942912126464286,-1.3109044000448526,-1.87809073540811,-1.3306077213747916,-1.3245854092177147,-0.43781368336445226,-0.6567070367068278,0.6501162454240963,0.749232285198686,-0.9176556194923114,-1.2763606928725448,-1.3676195992581217,-0.6009707791959543,-1.2828838773467766,-0.4835038048926371,-0.1662935268659795,-20,3.47250181568991,165.53983478635763,Low
FT-SA226046R,-2.150753825584368,-0.5416637661720806,-0.707073175149422,-0.7615338797383626,-1.1664823687892691,-2.210217279637937,-2.1581313439393695,-2.236156653546856,-1.8911303730724158,-1.259945502418955,-1.7872873517015566,-1.9229465996920434,-0.9284587736828835,-2.0506948736720494,-1.9030781378423507,-1.9942841748750586,-1.190892849973535,-1.1968919689187805,-2.016893397040628,-0.5649345770407451,-1.0383709568081456,-0.6048060680368911,-1.4041090719320537,-1.3952934662115293,-1.677570671009897,-2.2872986453967235,-0.7896175480702512,-1.6507507440023705,-0.7704891049974671,0.3258815305066102,-24,3.5477980935775855,118.71664649404588,Low
FT-SA226310R,0.07701936916574294,0.7305457096215379,-0.10292704414795595,-0.13374770868347738,-0.05611643583516647,0.34518805302247607,-0.4652342202667739,0.10978221273438496,0.1813704400230135,-0.6714294354454292,-0.413009437519822,-0.1738400354879869,-0.3674088267765417,-0.1398185647464731,0.04092443326619119,0.1483686674576173,0.08457865809093423,0.056425778801825685,0.014908561160316997,-0.6587586979270055,0.059017855166174756,-0.6415747888670974,-1.165075761519078,-0.11545434534237384,0.010184576246818835,0.28253232996628874,-0.2602095730991016,-0.017720568049298658,0.13892895494210106,1.0617478711183108,-34,3.4975640642412267,31.600465283102633,Low
FT-SA226313R,0.46648610122808326,0.47050998595556676,-0.6729894447393892,-0.3625993737041126,0.15939267460900997,0.5362388706538815,0.6931817150192724,0.555874250680135,1.1809347979140852,0.2470357661186121,-0.219321112276494,0.34958092607473856,0.2684017940426896,0.871449357084639,1.2317201724790983,0.3456023531577715,-0.07309006664140465,-0.36900262801580047,0.11684192457160614,-0.12290619477063863,0.23542239789840513,0.2383876860071948,0.84589938768047,-0.08836827612017156,0.20797068711417963,1.2185015011029943,-0.09138788242878164,0.7267605682946539,-0.26213130728356004,-0.507931686955239,6,3.4864355098058253,83.28767574877747,Low
FT-SA226315R,0.5510792503067571,-0.3024166330327389,-0.4341917131496027,0.08208782015474453,0.06640744546237679,0.39404194446399254,0.5649360726515364,0.2136042257088825,0.7817133347882311,0.09748894996640414,-0.15704131459474044,0.33097430500802305,0.029111737881553166,1.1482184417995165,1.2580342867896952,0.3462638322391194,0.9470544184566633,0.3260988378774585,0.279055097420466,-0.40677245337256646,0.42891390126115053,0.04228324650364768,0.512725174523739,0.2228535766765198,0.5824900837086668,0.6748432610077484,-0.6269279176485515,0.8936607605155871,0.13617353340916236,-0.17935061569830757,6,3.5146891367181294,63.2134811414774,Low
FT-SA226316R,0.29143615999719935,0.07933655040988756,0.36380672455892515,-0.04186315847183242,0.47404986274223926,0.5111749919190228,0.06788609364615958,0.30406999115074757,0.4634400429856596,0.06483323804856717,0.922550310985013,0.253927010840916,0.06565151966595323,0.0075107548687182975,0.3815726594609327,0.30088488469762914,0.15638230508868292,-0.09936156222956585,0.44540060548795485,-0.08979528360574249,0.244950489587441,-0.0036663888000579995,-0.02912095032711089,-0.11744239164272542,0.03821795395575279,0.5034542629222953,0.44447923502220826,0.20471049345911718,0.6414026795972206,-0.19604895344329068,-10,3.4531338193746866,58.69592280618058,Low
FT-SA226319R,0.11942650371114728,0.6480170188393325,-0.3609182113492002,0.3498495976495634,-0.07487526824291686,-0.07920205266545365,-0.028092698640306807,-0.5957464493264503,-0.2894476491048496,-0.488756441217718,-0.436221964817912,-0.07640376929202866,-0.7389443657007141,0.2822289927786569,0.2722076066107968,-0.045471042294504216,-0.16369555787974147,0.0483809745441096,0.020975798271731766,-0.7222461734512353,-0.06944340745493721,-0.15181856931265925,0.1803920822149014,-0.23376543103419944,0.024183852840421443,-0.7173150870643697,-0.3426215580133076,0.462335956899944,-0.07568452437320464,-0.24991222151899622,-26,3.46367250810068,82.54554306545133,Low
FT-SA226321R,-0.2634801848095661,0.4217794784765216,-0.4677202768233854,0.07797801573069214,-0.16413734511619937,0.7256331034392179,-0.5410085230938325,-0.5091032688544153,0.5358959238382429,-0.7687967484350648,-0.4686684426049715,-0.3624263911296342,-0.7068560547668088,0.7287699902901639,-0.10907823844034982,-0.1860004155565392,-0.3331132427817095,1.1057628671429311,-0.09604990628253578,-0.7450394962587387,-0.13443436079885146,-1.116476682674188,-0.9597452256517025,0.4608425345126068,0.253735346385719,-0.8628709372504412,-0.40071379523328743,-0.06960466800205156,0.027811828218844505,0.08613235782108997,-36,3.4343163911423606,50.44848721997987,Low
FT-SA227658R,0.7868937330703513,0.27698449811831544,0.34227307476197166,0.2429058035874681,1.0181385129580782,0.788328060200893,0.6807597277753534,0.728635555527431,1.198580885300619,-0.2576585891876506,0.4401856078043527,0.4483867694546095,-0.550915253606571,0.7053766662245664,1.233509437142878,0.725424754255878,-0.1787162144582509,0.4845946342089999,0.6820498347226455,-0.500587419224957,0.42525630386013247,0.18933156092531106,0.1733802692842002,-0.24866334014170546,0.5533512792243246,0.7586058148478516,0.1287202151873383,0.8399368352034469,1.0923654306864876,-0.2257869764579431,-30,3.4754557350720825,87.29249566071657,Low
FT-SA227662R,0.03436148101181907,0.5893783439104636,0.683289870721349,0.14124563464838302,0.27486983006352306,-0.15885254676852473,-0.5098434539660426,0.2863982490861454,0.012630325921502126,-0.9418698422120563,0.42274684074819824,0.2412082548756518,-0.8220309623250297,-0.6035669313342283,-0.24565986270293919,-0.10494523207750317,-0.7827372006828487,0.46652571744534554,0.6623646101125007,-0.7377709253318462,0.019674179552036115,-0.8425038634896583,-1.1209489072532324,0.4199997594366626,0.12943576111591742,0.6242568512619702,0.8245684306642576,-0.01841213773196093,0.5786008704184525,-0.11293060036232012,-24,3.481715899665627,11.040794559971857,Low
FT-SA227683R,-0.008140583004296322,0.7970627576271662,0.19380278366724749,0.16613562056487138,-0.061710301595495023,-0.13600630224928736,-0.372540702848411,0.07973096825516812,0.22891390288695485,-0.9635879623849546,0.16807547903415315,0.101011287744006,-0.8644369963906781,-0.20943074399482325,0.02370290767821405,-0.17624451300990807,-0.750159808674522,0.6425614042084942,0.30766365699580633,-1.3079548306244433,0.03905629973613492,-0.3112051575229574,-0.8505284551226319,-0.2337559622447071,0.1348514615834308,0.4476508900348528,0.2767277104190836,-0.07770974531721384,0.03826755958292156,-0.21502497826264713,-38,3.5151963766706067,33.16797860627757,Low
FT-SA227690R,0.05705842596703629,0.5595742275880426,0.23463933651149607,0.18128539291568344,0.5477346476619505,0.18509224249895198,-0.09928625886775526,0.32076185580265043,0.031186829594879988,-0.6419846383054953,0.10642466381014014,-0.031556600981930305,-0.49982056349601334,-0.8269183375006338,-0.317478560887402,0.15198338413677784,-0.09385564694460617,0.011080576756541841,0.29767861115546623,-0.3062391284781602,0.006888196038348535,-0.9102383705792213,-1.3452720810140726,0.7997696722750101,0.2580294511207341,0.6426774324159058,0.22807366678335336,-0.15071547113041606,0.7478240106399674,-0.10666660543913224,-26,3.4606717050084885,22.80769318655057,Low
FT-SA228024R,0.051541631346348996,0.28659812467125956,-0.45965882925149876,-0.06001176686168565,0.05822368693500081,0.16267746772696332,-0.3213804954434835,0.08732398587415025,0.2923427412451606,0.05767979993738919,0.9920079420874213,0.09145713671067922,-0.24320009761817968,-0.17444894107185172,0.12209442500685462,0.17672020591250232,0.8423570359063796,0.5320111644802066,0.43995203980245273,0.07146205089660879,0.1013598655983525,-0.08066912218617682,-0.35256032289285144,0.10961178072481682,0.2712385130202148,0.34886890631674383,-0.38151153497275175,0.0923628819630971,0.07335693880257672,1.6822881657852113,-16,3.5018156443465784,60.23927526860907,Low
FT-SA228030R,-0.3363887315742329,0.5279794265289184,0.21537801386785405,0.033969538188315794,-0.23102675803041492,0.0422092483651175,-0.4103965110587876,-0.3254070544113928,-0.22541101063718466,-0.08724729206253476,0.02974334757639986,0.038396178423294125,0.049017509772181465,-0.26310481799057167,-0.22023896212229066,-0.2804162377678312,0.040416929372096615,-0.07888685809685943,-0.07771313027296083,-0.1835171002478937,-0.032225648026126444,0.1307966436088756,0.08013387506307203,-0.39534458766829794,-0.23125557699017052,-0.2523044538327211,0.4528387252343711,-0.20675030711201348,0.19965215221886062,1.3197789047255704,-14,3.5478264409339615,55.99553344155098,Low
FT-SA228032R,-0.4386336359219383,0.8487322157424289,-0.32248540027960215,0.0953329378191233,-0.42380273707099553,-0.833151833118897,-0.6059702065580074,-0.6514756688155217,-0.9485245068096517,-1.0658923878617583,-0.4777011354575439,-0.33220060883792607,-0.9147933083140063,-0.5135310111769128,-0.6350880970896754,-0.47267066628100596,0.03813752483260686,0.6698359856011918,-0.14248402472414512,-0.8066564737565903,-0.1584697546415489,-0.4663438769882597,-1.1689960673356212,0.3790637369805477,-0.04789244199444838,-0.5456096016739067,-0.3867978304950732,-0.18389425947342536,-0.35615375986386416,0.24397010924996299,-36,3.4770395430140058,28.67461129020552,Low
FT-SA228035R,0.621408043093698,0.6253370531289949,-0.6001511145820051,5.2840485126472e-4,0.6512141903386554,0.5825217646797658,0.2434788471174216,0.6015045596901097,0.009583734536359733,-0.8249598221051658,-0.43369131720046417,0.07075467485771456,-0.6816362386989314,-0.19003618160678817,0.07486781529383664,0.71463966347156,-0.349586823705512,0.905425514639107,0.5191538839600776,-0.7182291562368799,0.2516213620186634,-0.306605312048014,-1.0365291135946917,-0.008377958409166818,0.43508296192063545,0.38303646185579515,-0.2800544827552058,0.489928410868911,0.925551720975625,-0.5803141926329185,-38,3.424367095989931,42.09304488997853,Low
FT-SA228036R,-0.4030637700382857,0.04697925715523924,0.5222125731388713,-0.454329070332342,-0.47721373286260177,-0.1745346835271982,-0.3464631329274009,-0.7465529612401193,-0.4437628143196517,0.2496635379060297,0.2040987757995813,-0.3219938443857123,0.2324714858109107,-0.35057469317980566,-0.49733835537094906,-0.24177943919455247,-0.5493323250678683,-0.8179081849480142,-0.30322946079701296,0.7915500591951391,-0.3782454838951126,0.13618359533727942,0.6595248754136336,-0.12605274087053117,-0.4834411611733885,-0.34371411419437725,-0.3143474338013925,-0.4356686350359599,-0.003015380817783569,0.9903905603898666,14,3.5555933416187413,81.21032978987095,Low
FT-SA228037R,0.49413723956321925,0.5556985089467089,0.30040552994792985,0.26884946866468734,0.9998363750651181,0.34710912467245786,0.1532108818771886,0.15007862688078788,-0.24148273061873068,-0.07791518336586477,0.17209628770071544,0.5325527915805174,0.18227898819205035,-0.01152952855180932,-0.1549576029953914,0.5213422335334433,0.42033888223636534,0.522700030566081,0.731705088186786,-0.297423787232709,0.22324680742889177,-0.9270929074563337,-1.027722433686593,0.06920879971540624,0.35732882981806746,0.2887158273752458,1.1604863156282195,0.6012646772460938,0.9185358260217956,0.009117469015425364,-2,3.4884695315341223,25.243186432984377,Low
FT-SA228038R,0.7614973262618042,0.23247685807852472,-0.6975445162701849,0.005271257270961899,0.8195424585673098,0.7283390932523354,-0.08938346324219629,0.6308109059127133,0.2783346351565205,-0.7150734296743627,-0.3827076121779294,-0.09786566798222755,-1.095188092218385,-0.04250637405799619,0.18436565678553124,0.6754784821082733,-0.019672305083104052,0.5388283173119893,0.6820368891411158,-0.0026726429786382874,0.33662082242740227,0.28082816720299736,-0.17648783177059246,-1.0621130166602326,0.33683515330358604,0.210646633528008,-0.8455383134874298,0.22564117053911334,2.0386760177981795,-0.666726618945349,-36,3.4490925896738687,85.81156556199458,Low
FT-SA228039R,-0.6468294910029629,0.44703566161293795,0.5311228063457176,0.06330183322928373,-0.07855664507170688,-0.7558749633614364,-0.9540973738807125,-1.0352235558329939,-1.0326087408640217,0.009144890147327073,-0.4260463341891054,-0.22838144414265227,0.9357477952630378,-0.5698773906609255,-1.0878540360507183,-0.5446782749720552,-0.32514933521787515,0.20927006744484128,-0.27292907789847276,-0.4493502877574909,-0.38661288623288964,-0.5867197326947923,-0.9595288312517535,1.3032285897364633,-0.37877645625028183,-0.7799819643610225,0.5820027209514558,-0.6274781146966237,-0.75327220186061,0.07701722927434279,6,3.5259331852394387,34.9704880443985,Low
FT-SA228040R,0.5342077225452229,0.1317327093974666,0.3600099516048425,0.14295454346785902,0.714798967259538,0.5109398373090277,0.6694971465496031,0.13160103132381615,0.25848079454509376,0.22272793127204338,0.5688308766004403,0.6191845539615303,0.44348561166941713,0.9082196994944607,0.36459570140236064,0.5303234426537908,0.6331676737997601,0.5388484724777021,0.666154969291591,0.02001187638440059,0.2604985192859335,-0.40999292261257897,-0.3621616028065347,0.725962225681918,0.45186139064006947,0.4318571014236582,0.7614574001887157,0.7064002464224383,-0.10292240763058028,0.08505802255214462,16,3.540431794408786,33.16916220864223,Low
FT-SA228041R,-0.25521413080384475,0.4610617646785372,0.3912853025890983,0.10295724885247248,0.16545393657758212,-0.049253804594156556,-0.28299832285835036,-0.36282734394442073,-0.702790644358449,0.04328805987830225,0.016111170928458148,-0.07666687516421951,0.43566134284225944,-0.6244945949393566,-0.6448732776367082,-0.024222415962299335,-0.0071379187809752125,0.715671173905218,0.018851533741272564,-0.18787025540023963,-0.29172700270990254,-0.4697923386583408,-0.7424711366623846,0.7098281673158692,0.004700178260776269,-0.31241894765106043,0.46697766260244056,-0.2796499331624468,-0.24313483375231512,-0.07692112019927885,-6,3.4951833486440376,35.92047605020086,High
FT-SA228046R,0.47324087264812625,0.24634844357444968,0.6753965666023166,0.09919232273092357,0.5906630268302204,0.5273834400013442,0.3735995936833704,0.3460606330128398,0.3355266545674143,-0.04443255164465155,0.14656293145546692,0.4301445053956886,0.47964595720902503,0.25822700088559686,0.39544181184049326,0.33439450657439374,-0.250193062581648,0.12430287832045739,0.49413435204689504,-0.21934086591811086,0.12304026603176638,-0.6305870474637701,-0.32664609218661295,0.02443293208266556,0.34129281670881634,0.4972045738022298,0.8068489026159982,0.5883115959482811,0.27631388865743145,-0.1607641604453083,6,3.5222383437721936,36.85979721472454,Low
FT-SA228072R,1.3046886172405372,0.188966821251186,0.4300537528511197,0.07659815163325753,1.064678691706435,1.3830137935770133,1.1280133123693061,1.3073999729957404,1.4260529720547828,0.3006691504410862,1.1024899233899246,0.8541413989342413,0.47345853831938417,0.9270001431132819,1.2220751543695911,1.2362687790588727,0.8052423683034081,0.5654713176724818,1.007627271178915,0.08827712706965417,0.5799584918768563,-0.41476031414582776,-0.3298182124074433,0.4856243051757653,0.9773758741954152,1.9601048181019634,0.31219210478993736,1.0966784783039314,1.1418543055699715,0.8341009068579806,10,3.5313860647223407,43.25990607502451,Low
FT-SA236229R,-0.9295792710929851,-0.5594311781013441,0.44148426166457744,-0.2307228205123681,-0.8053404752251184,-0.6559151434953838,-0.6596264766053789,-0.7308148330243385,-0.6117422676493378,1.1101461223882816,-0.47957206953610854,-0.6380937107657256,1.230525746434032,-1.0874363179039426,-0.597334649232904,-0.9492719432699083,-0.13256938511273286,-1.2832831848907684,-1.2221823885885168,1.594035244972291,-0.5364066080571404,0.1923672171031446,0.7760071092475905,0.7664555856795848,-0.806955895673987,-0.6792749979964692,0.47280732569605227,-0.6377464184483441,-1.2722092984640279,-0.39500812625346443,42,3.5684653942585722,72.6938543650835,High
FT-SA238356R,0.382990114920888,0.3270068346813407,0.7410162764628916,0.22206621695127704,0.5400605172959697,0.3393953257773119,0.48472955202127993,0.31975057786740796,0.45756462384004126,-0.8334167241002226,0.49254834248591595,0.43621857774162354,-0.7979403303484824,0.23026349711123634,0.3569576235862287,0.5085481016963728,-0.3709847895549236,0.9264988964460178,1.1864412213902518,-1.1265501613790432,0.12657031197849924,-0.3103260919661585,-1.048670917884492,-0.3243188721643335,0.5097577887008655,0.75333864387505,-0.005457730298032824,0.26404221354265034,0.49426123685249207,-0.1820715914168088,-32,3.464479260352387,21.9871862599972,Low
FT-SA238359R,0.02456599585853593,0.4726779088453464,0.5558967575754494,0.19568941758183384,-0.13677355998527171,0.012127219875088047,-0.4760952253162703,0.10690663984589474,0.34920898106180254,-0.7326217523873263,0.4000421736371871,0.20172019738352498,-0.24650690186060994,-0.3787719779005542,0.06443294235641696,-0.25194823950377426,-0.6933918366791015,0.08193178706574622,0.59151720017851,-0.904795603931798,0.049030899746312,-0.36397431293758203,-0.7840870405416781,0.062412052370101945,-0.06063237917892375,0.6132979071820039,-0.09741740011459088,-0.18038085166174697,0.2721127864466383,0.08109932525868624,-22,3.5013834756383426,41.647842598705246,Low
FT-SA238360R,0.2856844245320772,0.45069414120502466,0.4664818108766276,0.08225993927986419,0.3573344385210402,0.5027043274815614,0.08078999117890762,0.3129672707443727,0.09680955394194571,-0.7232431770598404,-0.10470692547818938,0.1527621482094729,-0.45094614626728446,-0.17379530651445663,0.021448058139107468,0.27369080921951217,0.10764359002047483,0.21703904503379776,0.27856865943038545,-0.7022890525494947,0.1461282239456201,-0.623307562018509,-1.0188688040566443,-0.15764450079370435,0.25935977599746773,0.3556121484097358,0.8975985478127351,0.2528214128096511,0.6012701565031403,-0.15179715198710547,-32,3.514921232645795,22.444063889731456,Low
FT-SA238366R,0.3138991260581128,0.4904758938569226,0.013050298983859603,0.19394600980384746,0.3167901307499049,0.5804824977110834,-0.016325719854524495,0.5908488783209243,0.502339019930969,-0.550683895932176,-0.20434323956057004,0.39135649426134456,-0.20729565793911148,-0.2017827835890104,0.3550761226176296,0.41463907034440534,0.1912630068530244,1.0801639846531947,0.5556344777839377,-0.5086459474025139,0.11113523635742627,-0.5220330347424017,-0.811601644088642,0.14629595603606513,0.3595642388443849,0.6941241055209799,0.6725709191328332,0.34193780979217175,0.32912868798785616,0.14769540689363914,-26,3.486537790247784,29.201681315856643,Low
FT-SA238367R,1.0834296616585675,0.2574826510404051,0.5722861271838754,0.13433538413570836,0.7490170373393265,1.2309556276820708,0.48006621205488426,1.3546649501185242,1.2913515870963783,-0.35098197769092204,0.11131585468117569,0.6251470072076039,-0.24394668346802545,0.7916078322330807,1.248676798029264,0.9165788431119434,1.1893797383533065,1.156275879627294,0.6802888261607603,-0.7114834889812317,0.5024437073949409,-0.17780970647582456,-0.3156594289415757,-0.2347866294553412,0.9459651902507838,1.3599436941244898,0.8849393862096793,0.9147951556170668,0.7147752492625488,-0.19962185618561143,-26,3.4759439224259037,48.77068532051852,Low
FT-SA238368R,0.5324887435238763,0.2942899612196233,1.2854615078689848,0.23182486931915003,0.20746025199731685,0.22060123146407234,0.09116453857267533,1.2676397096245018,1.3240268063653828,-0.9739104849517032,0.651760737431808,0.4723517372547379,-0.8373135874167014,-0.04186685490496686,0.9025201937849457,0.30276393815279656,0.436277896850146,-0.13471581613453154,0.8853885539034306,-0.9756911798081768,0.3455541286847029,-0.639530439472132,-1.3350380012920142,0.0069722298439812425,0.556079617146672,1.9705121260982066,0.43570021252252883,0.24422036565748356,0.5267961914408652,-0.26573868914449683,-32,3.4665686281394055,24.472002383273612,Low
FT-SA238370R,-0.43104207464379823,-0.056823362960357233,0.5668831900351582,-7.92956012970732e-4,0.24285006516291102,-0.6220280649160433,0.30782058175279,-0.8138782770307558,-0.5616833381071162,0.5872234568825563,1.0209061221117688,0.7241782678830024,0.624539815233704,-0.3786761893728193,-0.6147025592121139,-0.23675732746124384,0.3999137427946842,-0.5073814203895232,0.8804881107050225,0.04629120261251124,-0.17065168803573263,-0.13663534647033906,0.032540756596472334,0.12200920440987267,0.035791949396117274,-0.2235248829884792,0.9026521072630054,-0.1668391432225515,0.055459846952289386,-0.41068342727776264,26,3.5192412812864147,50.094963897516,Low
FT-SA238371R,-0.08888598344353964,0.14006169531598608,0.3083846913335127,-0.11903634241304346,0.2189765815632892,-0.6472467870406862,-0.06387404386117404,-0.46048924233135474,-0.5930216115405397,-0.4096712800355667,0.29738275504413786,0.4537256694618112,-0.07915295410892026,-0.019000299997779108,-0.42672431029191066,-0.3367302741395147,0.2118766819029505,0.40013695660977927,0.3533452257111974,-0.6840029426012009,-0.03413866268193532,-0.2784249046963342,-0.50815289174768,-0.06852905660454639,0.13448946025296651,-0.5340918430168924,1.301613030072067,0.07985338451162763,-0.2682894168658462,-0.3894668907716315,-14,3.5207313558880506,56.82952586723892,Low
FT-SA238373R,0.3716076175501277,-0.23346618455861717,0.33038170820463314,0.04782856582577106,0.1668581217523635,0.2853690964622009,0.7017294334336397,0.21446950564189962,0.5902796197705777,0.25191057609373546,0.5397092760839338,0.5920642569415442,0.24402081272599457,0.9961952073737477,0.8130352031003302,0.1871311256689969,0.015861174302573815,-0.15368503652378926,0.24590999986584744,-0.06924562670292615,0.06697945813512537,0.3323864531926942,0.9367250960856882,0.2569996275169836,0.42947655653398736,0.8017058072659176,0.3960309029368295,0.5263325990708152,-0.5316109875200192,-0.4780109782014986,12,3.5257036650800293,80.28547687026426,Low
FT-SA238374R,0.26474130392980416,-0.26615249477017966,-0.47622951534249447,0.06199563437525321,0.6493619986675392,0.03599256900142493,0.33851027326439,-0.11915909653489908,-0.4391752670525722,0.2924063274740797,-0.23679770546170448,0.26537313602160734,0.05467611623684822,0.5300166765549221,-0.22072512631737098,0.36371649895335645,0.6764012283120846,0.9577916719076884,0.4564917389397199,-0.05312178909414264,0.20635405111633282,-0.03871814875039025,0.29215222091241977,0.29090869787552504,0.5902591590634262,-0.3564534489280594,0.008488370916018607,0.2908179292351387,0.3380564707801952,-0.6248687547869224,18,3.5360412096828857,49.716694060527296,Low
FT-SA238375R,0.14069190316099253,-1.0733385731104932,0.41718717176126774,0.10515078809797858,0.35054578184376123,-0.48724407598215436,0.3708863294783091,-0.33919154655651607,0.11964193075281707,0.6774834885319873,0.40273719355406346,0.4431991823137183,0.7858313807268751,0.4848410176138308,0.07911703379129455,-0.16640564281835024,0.2300935704245995,-0.5574401019821599,0.11655053472048267,0.4216064145188312,0.0531399808660898,0.05443277830296303,0.682126007229725,0.47193539920352007,0.31358305786606167,0.40413177871865735,0.22892539722861693,0.24880617981403946,-0.1895669003166412,-0.5756146596986392,34,3.523345205263771,69.21461866968835,Low
FT-SA238518R,0.16747780450898056,-0.20481927649627307,0.1479356417217693,-0.15099084285768735,0.1059945725477292,0.19205187399725765,0.03216073008345533,-0.053374239122360626,0.1892824643348457,-0.1376761316054236,0.3789805928055758,0.1727223821811312,-0.11057675856914242,0.0877926900478804,0.20856127570994343,0.17356513454820857,-0.6020909867422382,0.412515717211235,0.2308230319545709,-0.6829794832010601,0.025001034763937478,0.05371136080229607,-0.0634710980940243,-0.2625474834522021,0.04923171259043789,0.12914083081028532,0.11410351077603223,0.06469979840912987,0.06753367863306362,-0.2635683260752923,-20,3.427864260225837,52.73846841230312,Low
FT-SA238519R,-0.9096705947053327,-0.1717103082592733,0.2964574606124223,-0.5162632099640792,-0.8094557481828081,-0.9259063135964785,-1.1182505261005855,-1.5499109565086029,-0.9876667593429895,-1.0396011737225144,-1.0687657035108025,-0.9455661370672053,-1.4853913502972818,-0.9215516789327405,-1.3623481329300933,-0.9336752794297386,-1.0144413518581061,-0.8178906396411854,-0.6628735041463345,-1.757268098855809,-0.3920308848830353,1.0476922723942441,-0.1058583620088552,-0.7692939358907525,-0.8210641030508172,-0.26956333539074206,-0.653005566211139,-1.31474099394799,0.23693045509222826,-0.364755818551188,-36,3.3198974235027423,72.33507106187426,Low
FT-SA238521R,-0.708996313547886,-0.08642832048354052,0.10192555790510663,-0.40432545892810157,-0.47497669154326166,-0.5664564584166171,-0.541898449961645,-0.9102934632431249,-0.22256164658628144,-0.09506421359788643,-0.4417527817244215,-0.45840702662918537,-0.31113546695108396,-0.5690400711868736,-0.22026328842399778,-0.838462982886553,-1.0381556814782302,-1.313114324537873,-0.8408773947277239,-0.5149177797428638,-0.315029889502266,0.6762213278390886,0.4479985192420459,-0.32568982637538396,-0.8416400658342803,-0.3488477657553218,-0.7095258016372394,-0.9445993385781593,-0.3574805068224723,-0.548905177377027,-16,3.371783159906673,88.81621414350283,Low
FT-SA238522R,0.747662285310234,0.1420882666314703,0.10572579851898635,-0.18557378839248553,0.5216473796741365,1.0624087662968142,0.7099990362344474,0.7957163954280283,1.3765702047093284,-0.4759350561542359,-0.07785977552341446,0.22846323819333683,-0.86203170320916,1.2167641391585664,1.4332087774925208,0.6283107712951066,0.30334173802772046,-0.1749907994002814,0.1388592098200446,-0.38230885593425384,0.5025384878872056,1.0448015865024263,0.5914431879245029,-0.7099624217167426,0.5099965486935827,0.6423922557166425,-0.2896347486505425,0.6272105773378025,0.713048108214997,-0.45664820433473896,-36,3.359537005177442,89.01730624406147,Low
